fileName,realms,mainList,spellList,level,spellName,details,areaOfEffect,duration,range,type
DruidBase,引導,德魯伊基本,自然之怒,50,天崩地裂,施法者能引發地震；以施法者施法時的位置為中心。 地震最多可延遲每級／1輪。芮氏地震規模由擲骰決定：(01-20) = 5.5，(21-45) = 6，(46-65) = 6.5，(66-80) = 7.0，(81- 90) = 7.5 (91-95) = 8.0 (96-98) = 8.5 (99-100) = 9.0。,可變,可變,觸碰,F
DruidBase,引導,德魯伊基本,自然學識,0,說明,注意：天氣預報是基於當前情況。天氣系統的自然演化會產生一些不確定性，以 5% 的錯誤機率來表示。 魔法或神的干預能改變超出這些自然不確定參數的天氣模式，並使天氣預報完全無效（例如，對未來三天做出「晴朗」的預測。當天晚些時候，另一位施法者在該地區施放風暴召喚後。這顯然會擾亂當地的天氣模式，因此必須重新預測天氣預報，以便了解新的天氣模式可能會產生什麼）。,,,,
DruidBase,引導,德魯伊基本,自然學識,1,陷阱感知,施法者有 75% 的機會偵測到 5'R 中的每個陷阱。施法者每輪能專注不同的 5'R 區域。影響區域內必須有植物或動物，否則無法獲得任何資訊。蜘蛛與昆蟲都是動物，所以很多室內環境還是允許使用此法術。如果偵測時失誤了，那麼無論掃描同個區域多少次，此法術都不會發現陷阱。,5'R,1 分鐘/每級(C),50',I
DruidBase,引導,德魯伊基本,自然學識,2,自然感知I,允許施法者監視該區域的生物活動（例如，施法者能意識到微妙與明顯的運動）。施法者專注時無法移動。施法者不會有移動的景象，只會有有東西在移動的感覺。這將允許區分移動物體的一般體型與形狀。一個存在靜止不動但仍有呼吸的話，就會被偵測到，但只能知道非常籠統的體型概念。,施法者,C,100',I
DruidBase,引導,德魯伊基本,自然學識,3,探路術II,施法者了解 200' 內任何「路徑」的位置。此法術給出了路徑上最近的點，但沒有給出路徑路線。（有關「路徑」解釋的訊息，請參閱第 10.16 節。）。,施法者,—,200',I
DruidBase,引導,德魯伊基本,自然學識,4,偵測魔法,偵測任何活躍法術或活躍魔法物品；施法者可以在每輪專注另一個 5'R 區域。（有關偵測法術的更多訊息，請參見第 10.4 節）,5'R,1 分鐘/每級(C),100',I
DruidBase,引導,德魯伊基本,自然學識,5,天氣預測I,施法者有 95% 機率正確預測未來 24 小時內天氣的時間、類型和嚴重程度。,施法者,—,自身,I
DruidBase,引導,德魯伊基本,自然學識,6,自然感知II,與自然感知I一樣，但有 200'R。,施法者,C,200',I
DruidBase,引導,德魯伊基本,自然學識,7,天氣預測III,與天氣預測I一樣，但能預測 3 天內的天氣。,施法者,—,自身,I
DruidBase,引導,德魯伊基本,自然學識,8,定位地標I,在該法術持續時間內，施法者將知道施法者所熟悉的任何獨特自然特徵的方向和距離。 該要素必須在範圍內，否則無法獲得任何資訊。,施法者,1 分鐘/每級,100'/每級,I
DruidBase,引導,德魯伊基本,自然學識,9,預備警覺I,允許施法者在作用範圍內建立一個自然的「警報系統」；任何令人不安的活動都會導致施法者收到警報。 如果施法者處於自然睡眠狀態，此警報會喚醒他。,10'R,1 小時/每級,自身,I
DruidBase,引導,德魯伊基本,自然學識,10,自然感知III,與自然感知I一樣，但有 300'R。,施法者,C,300',I
DruidBase,引導,德魯伊基本,自然學識,11,天氣預測V,與天氣預測I一樣，但能預測 5 天內的天氣。,施法者,—,自身,I
DruidBase,引導,德魯伊基本,自然學識,12,記憶之路,施法者能記住自己之前走過的確切路線，無論最初的旅程是否是在施法者的正常感官能力活躍的情況下進行的（例如，12級施法者甚至能記住12小時的旅行過程，就算那段時間被蒙住眼睛）。 為了維持效果，該法術必須在旅程後1個月內施展。,施法者,1 小時/每級,自身,U
DruidBase,引導,德魯伊基本,自然學識,13,預備警覺II,與預備警覺I一樣，但有 100'R。,100'R,1 小時/每級,自身,I
DruidBase,引導,德魯伊基本,自然學識,14,定位地標II,與定位地標I一樣，但距離更長。,施法者,1 分鐘/每級,300'/每級,I
DruidBase,引導,德魯伊基本,自然學識,15,自然之眼I,允許施法者可視化和感知已知固定區域 (100'R) 中的活動。,100'R,C,1 英哩,I
DruidBase,引導,德魯伊基本,自然學識,16,自然感知V,與自然感知I一樣，但有 500'R。,施法者,C,500',I
DruidBase,引導,德魯伊基本,自然學識,17,元素溝通,施法者能與範圍內的任何元素力量進行溝通。 元素之力必須能夠溝通（即，該法術不會賦予該力量溝通能力，而只是將其所擁有的能力進行翻譯）。 元素力量包括所有元素、水妖精、森林妖精等。,施法者,C,100',I
DruidBase,引導,德魯伊基本,自然學識,18,水鏡映像,此法術的目標是一個小水池。 水面必須平靜（並在法術持續時間內保持平靜）。 施法者能指定一個主題，並且與該主題相關的景象將出現在池中。 景象會顯示 1-50 輪。,1 池,C,10',I
DruidBase,引導,德魯伊基本,自然學識,19,真．定位地標,與定位地標I一樣，但距離更長。,施法者,1 分鐘/每級,1000'/每級,I
DruidBase,引導,德魯伊基本,自然學識,20,自然之眼II,與自然之眼I一樣，但射程 10 英里且施法者能感知 (500'R) 中的活動。,500'R,C,10 英哩,I
DruidBase,引導,德魯伊基本,自然學識,25,真．天氣預測,與天氣預測I一樣，但能預測每級／1天內的天氣。,施法者,—,自身,I
DruidBase,引導,德魯伊基本,自然學識,30,自然之眼III,與自然之眼I一樣，但射程 100 英里且施法者能感知 (500'R) 中的活動。,500'R,C,100 英哩,I
DruidBase,引導,德魯伊基本,自然學識,35,真．自然感知,與自然感知I一樣，但100'R／每級。,施法者,C,100'/每級,I
DruidBase,引導,德魯伊基本,自然學識,40,問道自然,施法者意識到該地區的生態健康狀況以及對該地區造成重大生態影響的任何事物（例如，魔法泉水使這裡的一切快速生長，毒物從礦堆中滲出，尾礦或獨角獸能防止疾病在野生動物中傳播）。,1 英哩 R/每級,—,自身,I
DruidBase,引導,德魯伊基本,自然學識,50,德魯伊之眼,允許施法者監視施法者去過並熟悉的 100'R 內的區域（例如至少花費 1 天冥想或 30 天居住的區域）。,100'R,C,無限,I
DruidBase,引導,德魯伊基本,自然護佑,0,說明,注意：變色龍與陰影術顯然是不相容的。幻術（包括外觀類法術）是較為複雜與微妙的魔法類型之一，第 10.10 節對它們進行了詳細解釋。,,,,
DruidBase,引導,德魯伊基本,自然護佑,1,學習形態,施法者研究並記住一種動物或植物的形態，以便與列表的後續法術一同使用。施法者在每個國度中只能研究與此列表等級相同的數量。 因此，自然護佑8級的德魯伊能研究8種動物和8種植物。 施法者能隨時選擇忘記已研究的形態，以便為騰出替換的空間。,1 目標,P,300',I
DruidBase,引導,德魯伊基本,自然護佑,2,抵抗元素,保護施法者免受高達 176°F (80°C) 的自然熱和低至 14°F (-10°C) 的自然冷，維持在 68°F (20°C) 的環境。對於超出保護範圍的溫度，將施法者視為處於 20°C 環境中，超出保護限制每升高一度，就會改變一度（例如，如果溫度為180°F，則施法者將體驗到72° F） 。對抗冷/冰或熱/火攻擊時，施法者的 DB 和 RR 獲得 +20。 如果施法者不移動，持續時間為1小時／每級，但如果施法者移動，則持續時間變為專注維持。,施法者,可變,自身,U
DruidBase,引導,德魯伊基本,自然護佑,3,變色龍,允許施法者呈現任何一個有機物體的物理顏色。施法時施法者必須與物體接觸。在許多情況下，這能替潛行檢定提供 +10 到 +50 加值（GM裁定）。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,4,植物外觀術,允許施法者顯示為他研究過的任何一種植物。這純粹是一種視覺錯覺：施法者的聲音、氣味和感覺仍然相同，施法者的身體沒有任何變化。,施法者,1 分鐘/每級,自身,E
DruidBase,引導,德魯伊基本,自然護佑,5,無聲移動,施法者能無聲移動，只要他不發出距離會超出身體 1' 的聲音。 這通常能為移動時潛行檢定提供 +10 到 +50 加值（GM裁定）。的追蹤機動提供 +10 到 +50 的獎勵（GM 自行決定）。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,6,水下呼吸術,施法者能在水下正常呼吸。 水可以是鹹水或淡水，但其他液體無法透過此法呼吸。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,7,動物外觀術,允許施法者以他研究過的任何一種動物的形式出現。這純粹是一種視覺幻術。施法者的聲音、氣味和感覺仍然相同，施法者的身體沒有任何變化。,施法者,1 分鐘/每級,自身,E
DruidBase,引導,德魯伊基本,自然護佑,8,陰影術,施法者與他身上的物體看起來是個陰影，並且在黑暗區域幾乎看不見（例如，在許多情況下，這可以視為潛行提供 +25 到 +75 的加值來處理）。,施法者,10 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,9,有機防禦I*,本輪對施法者進行的任何單一攻擊都會受到 -50 減值。防禦的武器或物體必須來自有機來源（例如動物）或至少部分有機武器（例如箭矢），且施法者必須能夠看到攻擊。,1 攻擊,—,自身,E
DruidBase,引導,德魯伊基本,自然護佑,10,植物形態I,允許施法者採用他研究過的任何一種植物的形態。 施法者的外觀與感覺就像植物一樣。 施法者大小能夠改變一個體型級數。 施法者不會獲得植物體型以外的物理能力。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,11,元素防護,與抵抗元素一樣，但它能保護施法者免受任何自然高溫或自然寒冷的影響（如同施法者處於68°F [20°C] 環境中一樣），並且 DB/RR 有 +40 加值。,施法者,可變,自身,U
DruidBase,引導,德魯伊基本,自然護佑,12,動物思維I,在該法術持續時間內，施法者的思考模式將與他研究過的任何動物的思考模式相同。 當法術生效時，施法者無法移動。,施法者,C,自身,E
DruidBase,引導,德魯伊基本,自然護佑,13,有機防禦II*,與有機防禦I一樣，但有 -100 減值。,1 攻擊,—,自身,E
DruidBase,引導,德魯伊基本,自然護佑,14,動物形態I,允許施法者採用他研究過的任何一種動物的形態。 施法者看起來和感覺起來都像動物。施法者的外觀與感覺就像動物一樣。 施法者大小能夠改變一個體型級數。 施法者不會獲得體型以外的身體能力。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,15,動物思維II,與動物思維I一樣，但施法者能移動（儘管他仍然必須維持專注）。,施法者,C,自身,E
DruidBase,引導,德魯伊基本,自然護佑,16,植物形態II,與植物形態I一樣，但施法者也能具有植物的氣味和物理能力。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,17,動物形態II,與動物形態I一樣，但施法者也能有動物的移動能力。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,18,有機防禦III*,與有機防禦I一樣，但攻擊自動失誤。,1 攻擊,—,自身,E
DruidBase,引導,德魯伊基本,自然護佑,19,動物形態III,與動物形態II一樣，但施法者也獲得動物的物理攻擊力。 施法者大小能夠改變兩個體型級數。 施法者透過其天生攻擊獲得動物的正常OB，及正確使用的本能。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,20,真．植物形態,與植物形態II一樣，但施法者能在法術持續時間內隨時將其形態改變為他研究過的任何其他植物，並且能將大小改變兩個體型級數。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,25,真．動物形態,與動物形態III一樣，但施法者能在法術持續時間內隨時將自己的形態改變為他所研究過的任何其他動物，並且施法者擁有該動物的所有身體能力。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,30,真．自然形態,真．植物形態與真．動物形態同時運作。,施法者,1 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,35,真．動物思維,與動物思維II一樣，但施法者無需專注，且持續時間為1分鐘／每級。,施法者,1 分鐘/每級,自身,E
DruidBase,引導,德魯伊基本,自然護佑,40,自然形態大師,與真．自然形態一樣，但持續時間更長。,施法者,10 分鐘/每級,自身,U
DruidBase,引導,德魯伊基本,自然護佑,50,真．有機防禦*,與有機防禦III一樣，但法術生效的每輪都能防禦一次攻擊。,1 攻擊/每輪,1 每輪/每級,自身,E
DruidBase,引導,德魯伊基本,草藥大師,0,說明,注意：有關草藥的詳細訊息，請參閱《寶藏法則》第 2.3 節。,,,,
DruidBase,引導,德魯伊基本,草藥大師,1,藥草知識,施法者了解任何魔法藥草的性質、起源、價值和用途。如果該植物不是魔法藥草，則不會有相關資訊。,1 草藥,—,觸碰,I
DruidBase,引導,德魯伊基本,草藥大師,2,藥材強化II,允許施法者強化任何一種草藥（成長中的或已死的）的功效，並具有治療或持續效果。對於治療草藥，恢復檢定獲得 +25 加值。對於具有持續效果的草藥，持續時間加倍（即x2）。 每種藥草只能使用此法術一次。,1 草藥,P,觸碰,U
DruidBase,引導,德魯伊基本,草藥大師,3,尋獲藥材I,允許施法者找到所尋找的任何一種特定草藥，無論物理障礙如何。該法術都給出了精確方向、距離與數量。如果範圍內有多個藥草生長區，則施法者會同時知曉全部的位置。,施法者,1 每輪/每級,100',I
